$,_ft,settlementdate,v#
QLD1,Liquid Fuel,2021-09-22 21:45:00,0
QLD1,Liquid Fuel,2021-09-22 21:50:00,0
QLD1,Liquid Fuel,2021-09-22 21:55:00,0
QLD1,Liquid Fuel,2021-09-22 22:00:00,0
QLD1,Liquid Fuel,2021-09-22 22:05:00,0
QLD1,Liquid Fuel,2021-09-22 22:10:00,0
QLD1,Liquid Fuel,2021-09-22 22:15:00,0
QLD1,Liquid Fuel,2021-09-22 22:20:00,0
QLD1,Liquid Fuel,2021-09-22 22:25:00,0
QLD1,Liquid Fuel,2021-09-22 22:30:00,0
QLD1,Liquid Fuel,2021-09-22 22:35:00,0
QLD1,Liquid Fuel,2021-09-22 22:40:00,0
QLD1,Liquid Fuel,2021-09-22 22:45:00,0
QLD1,Liquid Fuel,2021-09-22 22:50:00,0
QLD1,Liquid Fuel,2021-09-22 22:55:00,0
QLD1,Liquid Fuel,2021-09-22 23:00:00,0
QLD1,Liquid Fuel,2021-09-22 23:05:00,0
QLD1,Liquid Fuel,2021-09-22 23:10:00,0
QLD1,Liquid Fuel,2021-09-22 23:15:00,0
QLD1,Liquid Fuel,2021-09-22 23:20:00,0
QLD1,Liquid Fuel,2021-09-22 23:25:00,0
QLD1,Liquid Fuel,2021-09-22 23:30:00,0
QLD1,Liquid Fuel,2021-09-22 23:35:00,0
QLD1,Liquid Fuel,2021-09-22 23:40:00,0
QLD1,Liquid Fuel,2021-09-22 23:45:00,0
QLD1,Liquid Fuel,2021-09-22 23:50:00,0
QLD1,Liquid Fuel,2021-09-22 23:55:00,0
QLD1,Liquid Fuel,2021-09-23 00:00:00,0
QLD1,Liquid Fuel,2021-09-23 00:05:00,0
QLD1,Liquid Fuel,2021-09-23 00:10:00,0
QLD1,Liquid Fuel,2021-09-23 00:15:00,0
QLD1,Liquid Fuel,2021-09-23 00:20:00,0
QLD1,Liquid Fuel,2021-09-23 00:25:00,0
QLD1,Liquid Fuel,2021-09-23 00:30:00,0
QLD1,Liquid Fuel,2021-09-23 00:35:00,0
QLD1,Liquid Fuel,2021-09-23 00:40:00,0
QLD1,Liquid Fuel,2021-09-23 00:45:00,0
QLD1,Liquid Fuel,2021-09-23 00:50:00,0
QLD1,Liquid Fuel,2021-09-23 00:55:00,0
QLD1,Liquid Fuel,2021-09-23 01:00:00,0
QLD1,Liquid Fuel,2021-09-23 01:05:00,0
QLD1,Liquid Fuel,2021-09-23 01:10:00,0
QLD1,Liquid Fuel,2021-09-23 01:15:00,0
QLD1,Liquid Fuel,2021-09-23 01:20:00,0
QLD1,Liquid Fuel,2021-09-23 01:25:00,0
QLD1,Liquid Fuel,2021-09-23 01:30:00,0
QLD1,Liquid Fuel,2021-09-23 01:35:00,0
QLD1,Liquid Fuel,2021-09-23 01:40:00,0
QLD1,Solar,2021-09-22 01:45:00,-0.189
QLD1,Solar,2021-09-22 01:50:00,-0.189
QLD1,Solar,2021-09-22 01:55:00,-0.189
QLD1,Solar,2021-09-22 02:00:00,-0.189
QLD1,Solar,2021-09-22 02:05:00,-0.189
QLD1,Solar,2021-09-22 02:10:00,-0.189
QLD1,Solar,2021-09-22 02:15:00,-0.189
QLD1,Solar,2021-09-22 02:20:00,-0.189
QLD1,Solar,2021-09-22 02:25:00,-0.189
QLD1,Solar,2021-09-22 02:30:00,-0.189
QLD1,Solar,2021-09-22 02:35:00,-0.189
QLD1,Solar,2021-09-22 02:40:00,-0.189
QLD1,Solar,2021-09-22 02:45:00,-0.189
QLD1,Solar,2021-09-22 02:50:00,-0.189
QLD1,Solar,2021-09-22 02:55:00,-0.189
QLD1,Solar,2021-09-22 03:00:00,-0.189
QLD1,Solar,2021-09-22 03:05:00,-0.189
QLD1,Solar,2021-09-22 03:10:00,-0.189
QLD1,Solar,2021-09-22 03:15:00,-0.189
QLD1,Solar,2021-09-22 03:20:00,-0.189
QLD1,Solar,2021-09-22 03:25:00,-0.189
QLD1,Solar,2021-09-22 03:30:00,-0.189
QLD1,Solar,2021-09-22 03:35:00,-0.189
QLD1,Solar,2021-09-22 03:40:00,-0.189
QLD1,Solar,2021-09-22 03:45:00,-0.189
QLD1,Solar,2021-09-22 03:50:00,-0.189
QLD1,Solar,2021-09-22 03:55:00,-0.189
QLD1,Solar,2021-09-22 04:00:00,-0.189
QLD1,Solar,2021-09-22 04:05:00,-0.189
QLD1,Solar,2021-09-22 04:10:00,-0.189
QLD1,Solar,2021-09-22 04:15:00,-0.189
QLD1,Solar,2021-09-22 04:20:00,-0.189
QLD1,Solar,2021-09-22 04:25:00,-0.189
QLD1,Solar,2021-09-22 04:30:00,-0.189
QLD1,Solar,2021-09-22 04:35:00,-0.189
QLD1,Solar,2021-09-22 04:40:00,-0.189
QLD1,Solar,2021-09-22 04:45:00,-0.189
QLD1,Solar,2021-09-22 04:50:00,-0.189
QLD1,Solar,2021-09-22 04:55:00,-0.189
QLD1,Solar,2021-09-22 05:00:00,-0.189
QLD1,Solar,2021-09-22 05:05:00,-0.189
QLD1,Solar,2021-09-22 05:10:00,-0.189
QLD1,Solar,2021-09-22 05:15:00,-0.189
QLD1,Solar,2021-09-22 05:20:00,-0.189
QLD1,Solar,2021-09-22 05:25:00,-0.189
QLD1,Solar,2021-09-22 05:30:00,-0.189
QLD1,Solar,2021-09-22 05:35:00,-0.189
QLD1,Solar,2021-09-22 05:40:00,-0.189
QLD1,Solar,2021-09-22 05:45:00,-0.149
QLD1,Solar,2021-09-22 05:50:00,0.459
QLD1,Solar,2021-09-22 05:55:00,1.6474199999999999
QLD1,Solar,2021-09-22 06:00:00,3.43299
QLD1,Solar,2021-09-22 06:05:00,5.96327
QLD1,Solar,2021-09-22 06:10:00,9.98028
QLD1,Solar,2021-09-22 06:15:00,33.18718
QLD1,Solar,2021-09-22 06:20:00,53.1755
QLD1,Solar,2021-09-22 06:25:00,75.87368000000001
QLD1,Solar,2021-09-22 06:30:00,125.15060000000001
QLD1,Solar,2021-09-22 06:35:00,190.29529
QLD1,Solar,2021-09-22 06:40:00,252.87495000000007
QLD1,Solar,2021-09-22 06:45:00,325.68313000000006
QLD1,Solar,2021-09-22 06:50:00,393.91342000000003
QLD1,Solar,2021-09-22 06:55:00,475.4608500000001
QLD1,Solar,2021-09-22 07:00:00,553.0128399999999
QLD1,Solar,2021-09-22 07:05:00,618.8987199999999
QLD1,Solar,2021-09-22 07:10:00,712.5986700000001
QLD1,Solar,2021-09-22 07:15:00,785.50178
QLD1,Solar,2021-09-22 07:20:00,847.751641
QLD1,Solar,2021-09-22 07:25:00,921.65569
QLD1,Solar,2021-09-22 07:30:00,1007.4618509999999
QLD1,Solar,2021-09-22 07:35:00,1016.026171
QLD1,Solar,2021-09-22 07:40:00,941.7691499999997
QLD1,Solar,2021-09-22 07:45:00,804.966001
QLD1,Solar,2021-09-22 07:50:00,960.89203
QLD1,Solar,2021-09-22 07:55:00,843.7195600000002
QLD1,Solar,2021-09-22 08:00:00,914.0789700000001
QLD1,Solar,2021-09-22 08:05:00,889.8478299999999
QLD1,Solar,2021-09-22 08:10:00,888.66839
QLD1,Solar,2021-09-22 08:15:00,1097.3598409999997
QLD1,Solar,2021-09-22 08:20:00,950.24984
QLD1,Solar,2021-09-22 08:25:00,1114.6494000000002
QLD1,Solar,2021-09-22 08:30:00,953.493991
QLD1,Solar,2021-09-22 08:35:00,822.436111
QLD1,Solar,2021-09-22 08:40:00,757.9085510000002
QLD1,Solar,2021-09-22 08:45:00,958.5561610000004
QLD1,Solar,2021-09-22 08:50:00,648.0475910000001
QLD1,Solar,2021-09-22 08:55:00,812.0858400000002
QLD1,Solar,2021-09-22 09:00:00,858.68224
QLD1,Solar,2021-09-22 09:05:00,655.3776600000001
QLD1,Solar,2021-09-22 09:10:00,610.430461
QLD1,Solar,2021-09-22 09:15:00,791.9423710000002
QLD1,Solar,2021-09-22 09:20:00,838.9933410000001
QLD1,Solar,2021-09-22 09:25:00,912.089961
QLD1,Solar,2021-09-22 09:30:00,871.6605999999999
QLD1,Solar,2021-09-22 09:35:00,902.8015
QLD1,Solar,2021-09-22 09:40:00,984.12552
QLD1,Solar,2021-09-22 09:45:00,927.2908500000001
QLD1,Solar,2021-09-22 09:50:00,1044.10356
QLD1,Solar,2021-09-22 09:55:00,1038.1583500000002
QLD1,Solar,2021-09-22 10:00:00,1047.7783800000002
QLD1,Solar,2021-09-22 10:05:00,910.7667610000003
QLD1,Solar,2021-09-22 10:10:00,898.4413500000003
QLD1,Solar,2021-09-22 10:15:00,836.8496200000001
QLD1,Solar,2021-09-22 10:20:00,881.03693
QLD1,Solar,2021-09-22 10:25:00,957.6592800000001
QLD1,Solar,2021-09-22 10:30:00,1092.2558310000002
QLD1,Solar,2021-09-22 10:35:00,977.48584
QLD1,Solar,2021-09-22 10:40:00,956.6074900000001
QLD1,Solar,2021-09-22 10:45:00,875.9276700000001
QLD1,Solar,2021-09-22 10:50:00,983.4668909999998
QLD1,Solar,2021-09-22 10:55:00,951.4805200000001
QLD1,Solar,2021-09-22 11:00:00,826.0081500000001
QLD1,Solar,2021-09-22 11:05:00,751.1974200000001
QLD1,Solar,2021-09-22 11:10:00,646.21707
QLD1,Solar,2021-09-22 11:15:00,488.30608100000006
QLD1,Solar,2021-09-22 11:20:00,518.432691
QLD1,Solar,2021-09-22 11:25:00,651.463961
QLD1,Solar,2021-09-22 11:30:00,648.941271
QLD1,Solar,2021-09-22 11:35:00,656.6803610000001
QLD1,Solar,2021-09-22 11:40:00,648.681021
QLD1,Solar,2021-09-22 11:45:00,581.3879400000001
QLD1,Solar,2021-09-22 11:50:00,675.31374
QLD1,Solar,2021-09-22 11:55:00,677.0353909999999
QLD1,Solar,2021-09-22 12:00:00,676.925631
QLD1,Solar,2021-09-22 12:05:00,674.82633
QLD1,Solar,2021-09-22 12:10:00,665.5182110000001
QLD1,Solar,2021-09-22 12:15:00,658.42913
QLD1,Solar,2021-09-22 12:20:00,677.3882799999999
QLD1,Solar,2021-09-22 12:25:00,680.6047610000002
QLD1,Solar,2021-09-22 12:30:00,678.2416010000001
QLD1,Solar,2021-09-22 12:35:00,668.1036210000001
QLD1,Solar,2021-09-22 12:40:00,661.4224510000001
QLD1,Solar,2021-09-22 12:45:00,673.2826899999999
QLD1,Solar,2021-09-22 12:50:00,676.6703210000001
QLD1,Solar,2021-09-22 12:55:00,674.6410510000001
QLD1,Solar,2021-09-22 13:00:00,680.05871
QLD1,Solar,2021-09-22 13:05:00,679.420431
QLD1,Solar,2021-09-22 13:10:00,670.54706
QLD1,Solar,2021-09-22 13:15:00,650.03842
QLD1,Solar,2021-09-22 13:20:00,569.969671
QLD1,Solar,2021-09-22 13:25:00,631.4096800000001
QLD1,Solar,2021-09-22 13:30:00,565.9425899999999
QLD1,Solar,2021-09-22 13:35:00,610.49835
QLD1,Solar,2021-09-22 13:40:00,631.1184199999999
QLD1,Solar,2021-09-22 13:45:00,649.446131
QLD1,Solar,2021-09-22 13:50:00,669.417271
QLD1,Solar,2021-09-22 13:55:00,656.4566599999999
QLD1,Solar,2021-09-22 14:00:00,640.3627809999999
QLD1,Solar,2021-09-22 14:05:00,626.45979
QLD1,Solar,2021-09-22 14:10:00,642.2761099999999
QLD1,Solar,2021-09-22 14:15:00,653.6812199999998
QLD1,Solar,2021-09-22 14:20:00,638.86702
QLD1,Solar,2021-09-22 14:25:00,669.700601
QLD1,Solar,2021-09-22 14:30:00,669.63868
QLD1,Solar,2021-09-22 14:35:00,639.168871
QLD1,Solar,2021-09-22 14:40:00,645.0186510000002
QLD1,Solar,2021-09-22 14:45:00,631.290371
QLD1,Solar,2021-09-22 14:50:00,632.074701
QLD1,Solar,2021-09-22 14:55:00,638.6963509999999
QLD1,Solar,2021-09-22 15:00:00,650.3712210000001
QLD1,Solar,2021-09-22 15:05:00,635.327911
QLD1,Solar,2021-09-22 15:10:00,618.68452
QLD1,Solar,2021-09-22 15:15:00,594.643491
QLD1,Solar,2021-09-22 15:20:00,566.326431
QLD1,Solar,2021-09-22 15:25:00,593.12002
QLD1,Solar,2021-09-22 15:30:00,613.9371499999997
QLD1,Solar,2021-09-22 15:35:00,581.18592
QLD1,Solar,2021-09-22 15:40:00,564.39545
QLD1,Solar,2021-09-22 15:45:00,707.658391
QLD1,Solar,2021-09-22 15:50:00,735.731021
QLD1,Solar,2021-09-22 15:55:00,801.586521
QLD1,Solar,2021-09-22 16:00:00,854.8732
QLD1,Solar,2021-09-22 16:05:00,663.2519010000001
QLD1,Solar,2021-09-22 16:10:00,590.8194410000001
QLD1,Solar,2021-09-22 16:15:00,614.247021
QLD1,Solar,2021-09-22 16:20:00,671.04183
QLD1,Solar,2021-09-22 16:25:00,637.744751
QLD1,Solar,2021-09-22 16:30:00,580.8552910000001
QLD1,Solar,2021-09-22 16:35:00,458.956661
QLD1,Solar,2021-09-22 16:40:00,467.25861
QLD1,Solar,2021-09-22 16:45:00,393.218931
QLD1,Solar,2021-09-22 16:50:00,293.060011
QLD1,Solar,2021-09-22 16:55:00,390.82217999999995
QLD1,Solar,2021-09-22 17:00:00,278.38494000000003
QLD1,Solar,2021-09-22 17:05:00,254.78413
QLD1,Solar,2021-09-22 17:10:00,262.10490999999996
QLD1,Solar,2021-09-22 17:15:00,270.925651
QLD1,Solar,2021-09-22 17:20:00,284.47934000000004
QLD1,Solar,2021-09-22 17:25:00,128.7354
QLD1,Solar,2021-09-22 17:30:00,116.42818999999997
QLD1,Solar,2021-09-22 17:35:00,92.33993000000001
QLD1,Solar,2021-09-22 17:40:00,97.70715000000003
QLD1,Solar,2021-09-22 17:45:00,94.78167000000002
QLD1,Solar,2021-09-22 17:50:00,59.90837
QLD1,Solar,2021-09-22 17:55:00,29.21286
QLD1,Solar,2021-09-22 18:00:00,12.098479999999999
QLD1,Solar,2021-09-22 18:05:00,5.411
QLD1,Solar,2021-09-22 18:10:00,2.9909999999999997
QLD1,Solar,2021-09-22 18:15:00,1.1929999999999998
QLD1,Solar,2021-09-22 18:20:00,0.24200000000000002
QLD1,Solar,2021-09-22 18:25:00,0.04100000000000001
QLD1,Solar,2021-09-22 18:30:00,0.04100000000000001
QLD1,Solar,2021-09-22 18:35:00,0.04100000000000001
QLD1,Solar,2021-09-22 18:40:00,0.04100000000000001
QLD1,Solar,2021-09-22 18:45:00,0.04100000000000001
QLD1,Solar,2021-09-22 18:50:00,0.04100000000000001
QLD1,Solar,2021-09-22 18:55:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:00:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:05:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:10:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:15:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:20:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:25:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:30:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:35:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:40:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:45:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:50:00,0.04100000000000001
QLD1,Solar,2021-09-22 19:55:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:00:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:05:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:10:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:15:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:20:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:25:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:30:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:35:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:40:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:45:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:50:00,0.04100000000000001
QLD1,Solar,2021-09-22 20:55:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:00:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:05:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:10:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:15:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:20:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:25:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:30:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:35:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:40:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:45:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:50:00,0.04100000000000001
QLD1,Solar,2021-09-22 21:55:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:00:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:05:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:10:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:15:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:20:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:25:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:30:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:35:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:40:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:45:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:50:00,0.04100000000000001
QLD1,Solar,2021-09-22 22:55:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:00:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:05:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:10:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:15:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:20:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:25:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:30:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:35:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:40:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:45:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:50:00,0.04100000000000001
QLD1,Solar,2021-09-22 23:55:00,10.571
QLD1,Solar,2021-09-23 00:00:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:05:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:10:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:15:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:20:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:25:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:30:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:35:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:40:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:45:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:50:00,0.04100000000000001
QLD1,Solar,2021-09-23 00:55:00,0.04100000000000001
QLD1,Solar,2021-09-23 01:00:00,0.04100000000000001
QLD1,Solar,2021-09-23 01:05:00,0.04100000000000001
QLD1,Solar,2021-09-23 01:10:00,0.031000000000000007
QLD1,Solar,2021-09-23 01:15:00,0.031000000000000007
QLD1,Solar,2021-09-23 01:20:00,0.031000000000000007
QLD1,Solar,2021-09-23 01:25:00,0.031000000000000007
QLD1,Solar,2021-09-23 01:30:00,0.031000000000000007
QLD1,Solar,2021-09-23 01:35:00,0.031000000000000007
QLD1,Solar,2021-09-23 01:40:00,0.031000000000000007
QLD1,Wind,2021-09-22 01:45:00,451.56449
QLD1,Wind,2021-09-22 01:50:00,447.19341
QLD1,Wind,2021-09-22 01:55:00,452.50462999999996
QLD1,Wind,2021-09-22 02:00:00,454.78906000000006
QLD1,Wind,2021-09-22 02:05:00,449.32647000000003
QLD1,Wind,2021-09-22 02:10:00,452.23720000000003
QLD1,Wind,2021-09-22 02:15:00,456.73143000000005
QLD1,Wind,2021-09-22 02:20:00,453.32275
QLD1,Wind,2021-09-22 02:25:00,454.31861999999995
QLD1,Wind,2021-09-22 02:30:00,451.31865
QLD1,Wind,2021-09-22 02:35:00,452.96268000000003
QLD1,Wind,2021-09-22 02:40:00,452.35785999999996
QLD1,Wind,2021-09-22 02:45:00,459.17196
QLD1,Wind,2021-09-22 02:50:00,457.12437
QLD1,Wind,2021-09-22 02:55:00,449.20493999999997
QLD1,Wind,2021-09-22 03:00:00,440.07723
QLD1,Wind,2021-09-22 03:05:00,433.88664
QLD1,Wind,2021-09-22 03:10:00,422.21304000000003
QLD1,Wind,2021-09-22 03:15:00,424.10294
QLD1,Wind,2021-09-22 03:20:00,412.62637
QLD1,Wind,2021-09-22 03:25:00,420.34887
QLD1,Wind,2021-09-22 03:30:00,422.1617
QLD1,Wind,2021-09-22 03:35:00,432.77203
QLD1,Wind,2021-09-22 03:40:00,441.69224
QLD1,Wind,2021-09-22 03:45:00,449.61659999999995
QLD1,Wind,2021-09-22 03:50:00,458.20748000000003
QLD1,Wind,2021-09-22 03:55:00,452.76718
QLD1,Wind,2021-09-22 04:00:00,454.73031000000003
QLD1,Wind,2021-09-22 04:05:00,458.26505000000003
QLD1,Wind,2021-09-22 04:10:00,462.97464
QLD1,Wind,2021-09-22 04:15:00,462.74154
QLD1,Wind,2021-09-22 04:20:00,475.55558
QLD1,Wind,2021-09-22 04:25:00,474.19395999999995
QLD1,Wind,2021-09-22 04:30:00,481.50120000000004
QLD1,Wind,2021-09-22 04:35:00,483.00961
QLD1,Wind,2021-09-22 04:40:00,484.85166
QLD1,Wind,2021-09-22 04:45:00,491.23557999999997
QLD1,Wind,2021-09-22 04:50:00,487.30016
QLD1,Wind,2021-09-22 04:55:00,492.25182
QLD1,Wind,2021-09-22 05:00:00,494.88522
QLD1,Wind,2021-09-22 05:05:00,505.64711000000005
QLD1,Wind,2021-09-22 05:10:00,503.72492
QLD1,Wind,2021-09-22 05:15:00,507.76848
QLD1,Wind,2021-09-22 05:20:00,508.97465
QLD1,Wind,2021-09-22 05:25:00,510.1683499999999
QLD1,Wind,2021-09-22 05:30:00,498.20529999999997
QLD1,Wind,2021-09-22 05:35:00,496.46996
QLD1,Wind,2021-09-22 05:40:00,497.63387000000006
QLD1,Wind,2021-09-22 05:45:00,493.12924
QLD1,Wind,2021-09-22 05:50:00,491.83303
QLD1,Wind,2021-09-22 05:55:00,504.71781
QLD1,Wind,2021-09-22 06:00:00,500.25548000000003
QLD1,Wind,2021-09-22 06:05:00,494.10899
QLD1,Wind,2021-09-22 06:10:00,502.61658
QLD1,Wind,2021-09-22 06:15:00,522.96049
QLD1,Wind,2021-09-22 06:20:00,522.47699
QLD1,Wind,2021-09-22 06:25:00,507.63283
QLD1,Wind,2021-09-22 06:30:00,501.25241000000005
QLD1,Wind,2021-09-22 06:35:00,498.11169000000007
QLD1,Wind,2021-09-22 06:40:00,497.8449800000001
QLD1,Wind,2021-09-22 06:45:00,498.85161000000005
QLD1,Wind,2021-09-22 06:50:00,491.0322
QLD1,Wind,2021-09-22 06:55:00,489.33983
QLD1,Wind,2021-09-22 07:00:00,482.63286
QLD1,Wind,2021-09-22 07:05:00,482.63479
QLD1,Wind,2021-09-22 07:10:00,482.64688
QLD1,Wind,2021-09-22 07:15:00,460.41678
QLD1,Wind,2021-09-22 07:20:00,446.95590999999996
QLD1,Wind,2021-09-22 07:25:00,440.38113
QLD1,Wind,2021-09-22 07:30:00,428.23941
QLD1,Wind,2021-09-22 07:35:00,426.33411
QLD1,Wind,2021-09-22 07:40:00,438.47513000000004
QLD1,Wind,2021-09-22 07:45:00,419.57358
QLD1,Wind,2021-09-22 07:50:00,283.21501
QLD1,Wind,2021-09-22 07:55:00,440.34119
QLD1,Wind,2021-09-22 08:00:00,265.8209
QLD1,Wind,2021-09-22 08:05:00,386.59718
QLD1,Wind,2021-09-22 08:10:00,395.16037
QLD1,Wind,2021-09-22 08:15:00,244.5867
QLD1,Wind,2021-09-22 08:20:00,371.39006
QLD1,Wind,2021-09-22 08:25:00,216.21088
QLD1,Wind,2021-09-22 08:30:00,381.79343
QLD1,Wind,2021-09-22 08:35:00,354.95126
QLD1,Wind,2021-09-22 08:40:00,359.0163
QLD1,Wind,2021-09-22 08:45:00,233.28904
QLD1,Wind,2021-09-22 08:50:00,368.7865
QLD1,Wind,2021-09-22 08:55:00,209.73423
QLD1,Wind,2021-09-22 09:00:00,201.7
QLD1,Wind,2021-09-22 09:05:00,288.97314
QLD1,Wind,2021-09-22 09:10:00,213.79804
QLD1,Wind,2021-09-22 09:15:00,193.49751999999998
QLD1,Wind,2021-09-22 09:20:00,192.0171
QLD1,Wind,2021-09-22 09:25:00,188.16911000000002
QLD1,Wind,2021-09-22 09:30:00,191.96752
QLD1,Wind,2021-09-22 09:35:00,187.74334000000002
QLD1,Wind,2021-09-22 09:40:00,199.72921
QLD1,Wind,2021-09-22 09:45:00,268.89225
QLD1,Wind,2021-09-22 09:50:00,189.10821
QLD1,Wind,2021-09-22 09:55:00,186.33375999999998
QLD1,Wind,2021-09-22 10:00:00,183.72329
QLD1,Wind,2021-09-22 10:05:00,181.88573000000002
QLD1,Wind,2021-09-22 10:10:00,194.04927
QLD1,Wind,2021-09-22 10:15:00,194.54659
QLD1,Wind,2021-09-22 10:20:00,198.87993
QLD1,Wind,2021-09-22 10:25:00,190.38852
QLD1,Wind,2021-09-22 10:30:00,193.97697
QLD1,Wind,2021-09-22 10:35:00,189.02438
QLD1,Wind,2021-09-22 10:40:00,233.00656
QLD1,Wind,2021-09-22 10:45:00,210.06662
QLD1,Wind,2021-09-22 10:50:00,61.527069999999995
QLD1,Wind,2021-09-22 10:55:00,68.83
QLD1,Wind,2021-09-22 11:00:00,58.970000000000006
QLD1,Wind,2021-09-22 11:05:00,60.58
QLD1,Wind,2021-09-22 11:10:00,68.42
QLD1,Wind,2021-09-22 11:15:00,68.69
QLD1,Wind,2021-09-22 11:20:00,70.38
QLD1,Wind,2021-09-22 11:25:00,80.41
QLD1,Wind,2021-09-22 11:30:00,78.31
QLD1,Wind,2021-09-22 11:35:00,68.47
QLD1,Wind,2021-09-22 11:40:00,64.27
QLD1,Wind,2021-09-22 11:45:00,64.43
QLD1,Wind,2021-09-22 11:50:00,56.01
QLD1,Wind,2021-09-22 11:55:00,55.53
QLD1,Wind,2021-09-22 12:00:00,66.05
QLD1,Wind,2021-09-22 12:05:00,63.68
QLD1,Wind,2021-09-22 12:10:00,72.17999999999999
QLD1,Wind,2021-09-22 12:15:00,91.83
QLD1,Wind,2021-09-22 12:20:00,100
QLD1,Wind,2021-09-22 12:25:00,96.77
QLD1,Wind,2021-09-22 12:30:00,105.23
QLD1,Wind,2021-09-22 12:35:00,111.71000000000001
QLD1,Wind,2021-09-22 12:40:00,103.5
QLD1,Wind,2021-09-22 12:45:00,111.49
QLD1,Wind,2021-09-22 12:50:00,97.41999999999999
QLD1,Wind,2021-09-22 12:55:00,89.05
QLD1,Wind,2021-09-22 13:00:00,107.83999999999999
QLD1,Wind,2021-09-22 13:05:00,103.77
QLD1,Wind,2021-09-22 13:10:00,117.9
QLD1,Wind,2021-09-22 13:15:00,123.85
QLD1,Wind,2021-09-22 13:20:00,124.69
QLD1,Wind,2021-09-22 13:25:00,149.25
QLD1,Wind,2021-09-22 13:30:00,141.01
QLD1,Wind,2021-09-22 13:35:00,148.72001
QLD1,Wind,2021-09-22 13:40:00,169.82999999999998
QLD1,Wind,2021-09-22 13:45:00,168.83999999999997
QLD1,Wind,2021-09-22 13:50:00,145.18
QLD1,Wind,2021-09-22 13:55:00,152.82
QLD1,Wind,2021-09-22 14:00:00,157.41998999999998
QLD1,Wind,2021-09-22 14:05:00,129.57
QLD1,Wind,2021-09-22 14:10:00,150.66001
QLD1,Wind,2021-09-22 14:15:00,144.96
QLD1,Wind,2021-09-22 14:20:00,146.02
QLD1,Wind,2021-09-22 14:25:00,127.44
