$,settlementdate,Price$,Demand#,Import,Export,Generation_
QLD1,2021-09-10 18:05:00,80.99,6990.17,0,141.4,7131.56
QLD1,2021-09-10 18:10:00,84.82,7063.05,0,121.9,7184.95
QLD1,2021-09-10 18:15:00,61.71284,7032.95,0,91.55,7124.5
QLD1,2021-09-10 18:20:00,84.82,7056.93,0,157.01,7213.94
QLD1,2021-09-10 18:25:00,60.8,7049.88,0,101.09,7150.96
QLD1,2021-09-10 18:30:00,60.8,7069.79,0,123.39,7193.18
QLD1,2021-09-10 18:35:00,62.25824,7138.43,0,81.85,7220.28
QLD1,2021-09-10 18:40:00,60.8,7126.1,0,101.51,7227.6
QLD1,2021-09-10 18:45:00,57.95048,7072.69,0,104.85,7177.54
QLD1,2021-09-10 18:50:00,56.92628,7073.06,0,23,7096.06
QLD1,2021-09-10 18:55:00,60,7041.89,0,9.95,7051.84
QLD1,2021-09-10 19:00:00,56.73013,6955.39,0,9.53,6964.92
QLD1,2021-09-10 19:05:00,60.8,7047.36,-4.3,0,7043.06
QLD1,2021-09-10 19:10:00,60,6994.57,-0.51,0,6994.07
QLD1,2021-09-10 19:15:00,51.37065,6875.6,0,19.16,6894.76
QLD1,2021-09-10 19:20:00,51.56052,6885.53,0,2.93,6888.46
QLD1,2021-09-10 19:25:00,51.46045,6840.07,0,21.81,6861.89
QLD1,2021-09-10 19:30:00,50.95777,6845.19,0,17.77,6862.96
QLD1,2021-09-10 19:35:00,56.73014,6856.76,0,19,6875.76
QLD1,2021-09-10 19:40:00,60,6889.48,0,47.14,6936.62
QLD1,2021-09-10 19:45:00,57.59462,6808.46,0,100.92,6909.39
QLD1,2021-09-10 19:50:00,59.37654,6866.89,0,45.3,6912.19
QLD1,2021-09-10 19:55:00,56.73013,6799.4,0,109.45,6908.85
QLD1,2021-09-10 20:00:00,56.73014,6794.65,0,95.16,6889.81
QLD1,2021-09-10 20:05:00,56.73013,6864.33,-18.83,0,6845.5
QLD1,2021-09-10 20:10:00,56.73013,6804.08,-29.87,0,6774.21
QLD1,2021-09-10 20:15:00,52.30426,6763.28,-24.23,0,6739.05
QLD1,2021-09-10 20:20:00,43.97415,6699.54,-4.81,0,6694.73
QLD1,2021-09-10 20:25:00,53.86013,6682.87,-28.83,0,6654.03
QLD1,2021-09-10 20:30:00,48.91057,6662.38,-28.22,0,6634.16
QLD1,2021-09-10 20:35:00,60,6644.41,-35.44,0,6608.97
QLD1,2021-09-10 20:40:00,60,6683.9,-40.67,0,6643.23
QLD1,2021-09-10 20:45:00,60,6664.09,-30.5,0,6633.58
QLD1,2021-09-10 20:50:00,44.18264,6612.89,-19.22,0,6593.67
QLD1,2021-09-10 20:55:00,43.5746,6553.23,0,18.19,6571.42
QLD1,2021-09-10 21:00:00,43.4,6532.39,0,36.47,6568.86
QLD1,2021-09-10 21:05:00,43.54915,6522.16,0,18.97,6541.13
QLD1,2021-09-10 21:10:00,54,6558.73,-19.49,0,6539.24
QLD1,2021-09-10 21:15:00,43.81772,6509.8,-23.04,0,6486.76
QLD1,2021-09-10 21:20:00,54,6543.89,-34.42,0,6509.47
QLD1,2021-09-10 21:25:00,43.48489,6443.21,0,17.27,6460.48
QLD1,2021-09-10 21:30:00,43.76854,6443.8,-13.86,0,6429.94
QLD1,2021-09-10 21:35:00,44.4606,6417.97,-29.75,0,6388.22
QLD1,2021-09-10 21:40:00,45.45,6416.92,-18.02,0,6398.89
QLD1,2021-09-10 21:45:00,44.67157,6372.64,0,14.5,6387.14
QLD1,2021-09-10 21:50:00,43.13082,6323,0,67.06,6390.05
QLD1,2021-09-10 21:55:00,42.82425,6297.95,0,91.74,6389.69
QLD1,2021-09-10 22:00:00,42.83975,6311.28,0,90.31,6401.59
QLD1,2021-09-10 22:05:00,88.88384,6297.26,0,135.27,6432.53
QLD1,2021-09-10 22:10:00,55.16306,6198.67,0,116.58,6315.25
QLD1,2021-09-10 22:15:00,49.81858,6229.82,0,51.83,6281.65
QLD1,2021-09-10 22:20:00,41.15,6147.41,0,119.79,6267.2
QLD1,2021-09-10 22:25:00,43.69444,6176.42,0,129.61,6306.03
QLD1,2021-09-10 22:30:00,41.2276,6157.68,0,158.67,6316.36
QLD1,2021-09-10 22:35:00,55.13142,6175.91,0,124.43,6300.34
QLD1,2021-09-10 22:40:00,56.2335,6176.64,0,27.29,6203.93
QLD1,2021-09-10 22:45:00,44.20495,6098.87,0,56.1,6154.97
QLD1,2021-09-10 22:50:00,44.51163,6117.19,0,10.51,6127.69
QLD1,2021-09-10 22:55:00,46.18757,6059.77,0,47.76,6107.53
QLD1,2021-09-10 23:00:00,43.82491,5984.78,0,95.62,6080.4
QLD1,2021-09-10 23:05:00,44.10318,5967.53,0,62.94,6030.48
QLD1,2021-09-10 23:10:00,47.43177,5971.8,0,42.65,6014.44
QLD1,2021-09-10 23:15:00,43.77465,5893.19,0,111.51,6004.7
QLD1,2021-09-10 23:20:00,40.24987,5855.72,0,130.74,5986.46
QLD1,2021-09-10 23:25:00,41.15,5840.46,0,122.83,5963.29
QLD1,2021-09-10 23:30:00,41.15,5823.27,0,136.33,5959.6
QLD1,2021-09-10 23:35:00,41.15,5795.22,0,134.83,5930.05
QLD1,2021-09-10 23:40:00,41.15,5781.99,0,130.55,5912.54
QLD1,2021-09-10 23:45:00,38.98369,5709.96,0,165.93,5875.9
QLD1,2021-09-10 23:50:00,38.139,5690.05,0,160.71,5850.76
QLD1,2021-09-10 23:55:00,36.92775,5673.82,0,166.28,5840.09
QLD1,2021-09-11 00:00:00,38.01708,5677.6,0,180.49,5858.1
QLD1,2021-09-11 00:05:00,50.74,5626.06,0,140.41,5766.46
QLD1,2021-09-11 00:10:00,50.74,5575.22,0,112.66,5687.88
QLD1,2021-09-11 00:15:00,55.31024,5611.73,0,64.69,5676.42
QLD1,2021-09-11 00:20:00,55.59996,5600.71,0,44.64,5645.36
QLD1,2021-09-11 00:25:00,50.74,5516.05,0,37.72,5553.77
QLD1,2021-09-11 00:30:00,50.74,5488.76,0,58.27,5547.03
QLD1,2021-09-11 00:35:00,54.81674,5487.39,0,96.35,5583.75
QLD1,2021-09-11 00:40:00,51.10004,5442.54,0,99.79,5542.34
QLD1,2021-09-11 00:45:00,51.15,5418.16,0,125.45,5543.61
QLD1,2021-09-11 00:50:00,51.15,5444.9,0,89.37,5534.27
QLD1,2021-09-11 00:55:00,51.15,5465.03,0,79.04,5544.07
QLD1,2021-09-11 01:00:00,41.73502,5346.29,0,114.98,5461.27
QLD1,2021-09-11 01:05:00,51.15,5351.73,0,139.72,5491.45
QLD1,2021-09-11 01:10:00,43.68253,5400.53,0,62.81,5463.35
QLD1,2021-09-11 01:15:00,48.85,5321.99,0,102.13,5424.13
QLD1,2021-09-11 01:20:00,50.78972,5292.35,0,108.63,5400.98
QLD1,2021-09-11 01:25:00,51.1,5288.57,0,90.67,5379.25
QLD1,2021-09-11 01:30:00,51.1,5265.15,0,101.73,5366.87
QLD1,2021-09-11 01:35:00,51.15,5254.65,0,125.76,5380.41
QLD1,2021-09-11 01:40:00,51.15,5309.11,0,129.58,5438.7
QLD1,2021-09-11 01:45:00,51.1,5239.18,0,158.98,5398.16
QLD1,2021-09-11 01:50:00,51.15,5243.93,0,157.05,5400.98
QLD1,2021-09-11 01:55:00,51.09996,5274.1,0,117.33,5391.43
QLD1,2021-09-11 02:00:00,51.09996,5319.76,0,46.8,5366.56
QLD1,2021-09-11 02:05:00,51.15,5316.44,0,53.47,5369.91
QLD1,2021-09-11 02:10:00,43.5794,5268.14,0,66.36,5334.5
QLD1,2021-09-11 02:15:00,42.10004,5210,0,78.74,5288.74
QLD1,2021-09-11 02:20:00,43.85234,5246.75,0,39.58,5286.33
QLD1,2021-09-11 02:25:00,43.5347,5200.47,0,68.62,5269.08
QLD1,2021-09-11 02:30:00,41.1,5173.11,0,83.84,5256.95
QLD1,2021-09-11 02:35:00,43.54578,5198.84,0,74.55,5273.4
QLD1,2021-09-11 02:40:00,43.25546,5184.26,0,84.99,5269.26
QLD1,2021-09-11 02:45:00,43.55053,5203.49,0,74.95,5278.45
QLD1,2021-09-11 02:50:00,41.1,5134.03,0,124.42,5258.45
QLD1,2021-09-11 02:55:00,43.55653,5223.09,0,47.06,5270.15
QLD1,2021-09-11 03:00:00,43.85777,5234.77,0,21.54,5256.31
QLD1,2021-09-11 03:05:00,43.5335,5179,0,73.33,5252.33
QLD1,2021-09-11 03:10:00,43.25194,5178.22,0,84.04,5262.26
QLD1,2021-09-11 03:15:00,49.83,5194.97,0,65.45,5260.42
QLD1,2021-09-11 03:20:00,43.52681,5172.01,0,69.07,5241.08
QLD1,2021-09-11 03:25:00,43.53737,5184.01,0,57.82,5241.83
QLD1,2021-09-11 03:30:00,43.83858,5210.19,0,30.43,5240.62
QLD1,2021-09-11 03:35:00,41.1,5170.92,0,58.21,5229.13
QLD1,2021-09-11 03:40:00,41.1,5122.4,0,126.32,5248.71
QLD1,2021-09-11 03:45:00,43.55899,5208.94,0,50.5,5259.44
QLD1,2021-09-11 03:50:00,43.23405,5161.82,0,83.41,5245.23
QLD1,2021-09-11 03:55:00,43.5385,5194.19,0,56.01,5250.19
QLD1,2021-09-11 04:00:00,43.22928,5143.18,0,103.24,5246.42
QLD1,2021-09-11 04:05:00,42.51094,5165.74,0,92.27,5258.01
QLD1,2021-09-11 04:10:00,43.02627,5201.46,0,74.81,5276.27
QLD1,2021-09-11 04:15:00,41.1,5176.07,0,102.95,5279.01
QLD1,2021-09-11 04:20:00,41.1,5207.59,0,51.35,5258.94
QLD1,2021-09-11 04:25:00,41.1,5142.11,0,120.77,5262.88
QLD1,2021-09-11 04:30:00,36.02314,5227.18,0,9.36,5236.54
QLD1,2021-09-11 04:35:00,43.54856,5208.37,0,46.43,5254.81
QLD1,2021-09-11 04:40:00,43.84312,5224.43,0,30.08,5254.51
QLD1,2021-09-11 04:45:00,38.28,5187.76,0,54.15,5241.91
QLD1,2021-09-11 04:50:00,44.15356,5259.09,-14.7,0,5244.39
QLD1,2021-09-11 04:55:00,44.4639,5284.68,-39.93,0,5244.76
QLD1,2021-09-11 05:00:00,44.14562,5253.09,0,1.45,5254.54
QLD1,2021-09-11 05:05:00,44.17893,5297.16,-24.99,0,5272.17
QLD1,2021-09-11 05:10:00,44.47452,5309.34,-40.23,0,5269.12
QLD1,2021-09-11 05:15:00,51.14997,5391.24,-75.14,0,5316.09
QLD1,2021-09-11 05:20:00,51.1,5385.8,-72.13,0,5313.67
QLD1,2021-09-11 05:25:00,51.1,5404.82,-79.1,0,5325.73
QLD1,2021-09-11 05:30:00,51.1,5361.68,-71.03,0,5290.65
QLD1,2021-09-11 05:35:00,24.15002,5394.52,0,13.49,5408.01
QLD1,2021-09-11 05:40:00,35.47408,5425,0,95.72,5520.73
QLD1,2021-09-11 05:45:00,33.15006,5410.39,0,158.97,5569.36
QLD1,2021-09-11 05:50:00,35.27186,5473.46,0,142.51,5615.96
QLD1,2021-09-11 05:55:00,33.45564,5462.16,0,168.15,5630.3
QLD1,2021-09-11 06:00:00,33.15,5476.95,0,161.47,5638.43
QLD1,2021-09-11 06:05:00,33.15,5473.48,0,159.95,5633.43
QLD1,2021-09-11 06:10:00,41.15,5577.81,0,106.88,5684.69
QLD1,2021-09-11 06:15:00,33.45564,5528.57,0,146.75,5675.32
QLD1,2021-09-11 06:20:00,37.43913,5501.58,0,204.76,5706.34
QLD1,2021-09-11 06:25:00,35.45214,5524.02,0,188.57,5712.6
QLD1,2021-09-11 06:30:00,33.15,5551.11,0,154.29,5705.4
QLD1,2021-09-11 06:35:00,33.15,5547.57,0,196.46,5744.04
QLD1,2021-09-11 06:40:00,33.1,5520.38,0,196.54,5716.93
QLD1,2021-09-11 06:45:00,32.75442,5570.21,0,155.41,5725.62
QLD1,2021-09-11 06:50:00,24.15,5492.97,0,246.65,5739.62
QLD1,2021-09-11 06:55:00,24.1,5443.8,0,249.88,5693.69
QLD1,2021-09-11 07:00:00,13,5405.05,0,244.79,5649.83
QLD1,2021-09-11 07:05:00,0.00008,5420.9,0,232.12,5653.02
QLD1,2021-09-11 07:10:00,-0.21028,5446.7,0,212.28,5658.98
QLD1,2021-09-11 07:15:00,-9.64889,5394.68,0,157.72,5552.4
QLD1,2021-09-11 07:20:00,-31.63,5242.72,0,131.28,5374
QLD1,2021-09-11 07:25:00,-31.63,5330.07,0,35.54,5365.61
QLD1,2021-09-11 07:30:00,-31.63,5288.13,0,35.15,5323.28
QLD1,2021-09-11 07:35:00,-31.63,5259.46,-20.24,0,5239.22
QLD1,2021-09-11 07:40:00,-33.01,5167.89,-2.84,0,5165.05
QLD1,2021-09-11 07:45:00,-6.04797,5093.61,0,6.16,5099.77
QLD1,2021-09-11 07:50:00,-7.13196,5044.03,0,36.95,5080.98
QLD1,2021-09-11 07:55:00,-30.21,5082.47,-15.62,0,5066.86
QLD1,2021-09-11 08:00:00,-31.63,5036.05,-8.15,0,5027.9
QLD1,2021-09-11 08:05:00,-32.95375,4982.68,0,9.26,4991.94
QLD1,2021-09-11 08:10:00,-27.71072,5061.93,0,2.72,5304.65
QLD1,2021-09-11 08:15:00,-30.21,5004.09,-85.88,0,5158.21
QLD1,2021-09-11 08:20:00,-31.63,4994.32,-162.72,0,5071.6
QLD1,2021-09-11 08:25:00,-25.26155,4994.87,-64.96,0,5169.91
QLD1,2021-09-11 08:30:00,-23.93238,4951.05,-15.65,0,5175.39
QLD1,2021-09-11 08:35:00,-30.21,4860.83,0,13.75,5114.58
QLD1,2021-09-11 08:40:00,-37.19933,4815.65,-96.7,0,4958.95
QLD1,2021-09-11 08:45:00,-33.01,4708.41,-11.52,0,4936.9
QLD1,2021-09-11 08:50:00,-33.25,4686.89,-14.25,0,4912.64
QLD1,2021-09-11 08:55:00,-31.63,4757.21,-11.68,0,4985.53
QLD1,2021-09-11 09:00:00,-31.63,4726.91,-12.89,0,4954.02
QLD1,2021-09-11 09:05:00,-29,4728.47,0,62.03,5030.5
QLD1,2021-09-11 09:10:00,-31.63,4639.53,0,133.41,5012.94
QLD1,2021-09-11 09:15:00,-30.49023,4534.48,0,198.44,4972.92
QLD1,2021-09-11 09:20:00,-17.19198,4654.08,-25.1,0,4868.98
QLD1,2021-09-11 09:25:00,-28.1949,4536.72,0,32.64,4809.35
QLD1,2021-09-11 09:30:00,-31.63,4483.55,0,71.64,4795.2
QLD1,2021-09-11 09:35:00,-33.01,4464.31,0,15.41,4719.71
QLD1,2021-09-11 09:40:00,-31.63,4405.51,0,225.45,4870.96
QLD1,2021-09-11 09:45:00,-37.67913,4375.76,0,167.39,4783.15
QLD1,2021-09-11 09:50:00,-13.67881,4387.92,0,209.77,4837.69
QLD1,2021-09-11 09:55:00,-43.81285,4314.09,0,22.75,4576.85
QLD1,2021-09-11 10:00:00,-33.25,4329.17,0,15.38,4584.55
QLD1,2021-09-11 10:05:00,-22.67391,4270.24,0,168.22,4678.47
QLD1,2021-09-11 10:10:00,-31.63,4229.37,0,239.24,4708.61
QLD1,2021-09-11 10:15:00,-33.25,4215.79,0,236.21,4692
QLD1,2021-09-11 10:20:00,-36.13865,4191.72,0,200.82,4632.53
QLD1,2021-09-11 10:25:00,-37.3796,4227.37,0,80.05,4547.42
QLD1,2021-09-11 10:30:00,-37.80272,4210.71,0,76.95,4527.66
QLD1,2021-09-11 10:35:00,-59.15682,4154.32,0,173.3,4566.63
QLD1,2021-09-11 10:40:00,-50,4085.3,0,149.86,4473.16
QLD1,2021-09-11 10:45:00,-43.00156,4086.55,0,225.93,4550.48
QLD1,2021-09-11 10:50:00,-33.01,4035.21,0,215.66,4488.87
QLD1,2021-09-11 10:55:00,-50,4015.96,0,198.07,4452.02
QLD1,2021-09-11 11:00:00,-31.70386,3988.86,0,177.52,4404.38
QLD1,2021-09-11 11:05:00,-34.831,4002.64,0,115.62,4356.26
QLD1,2021-09-11 11:10:00,-36.64627,3998.81,0,142.06,4378.87
QLD1,2021-09-11 11:15:00,-36.08692,3950.7,0,165.1,4353.8
QLD1,2021-09-11 11:20:00,-34.57727,3984.93,0,105.2,4328.13
QLD1,2021-09-11 11:25:00,-37.35099,3999.42,0,84.11,4321.53
QLD1,2021-09-11 11:30:00,-37.02251,3958.39,0,133.32,4329.71
QLD1,2021-09-11 11:35:00,-70.04173,3954.01,0,203.88,4395.9
QLD1,2021-09-11 11:40:00,-34.07895,4000.96,0,119.08,4358.04
QLD1,2021-09-11 11:45:00,-36.6987,3961.56,0,108.42,4307.98
QLD1,2021-09-11 11:50:00,-32.99,4062.05,0,8.08,4308.13
QLD1,2021-09-11 11:55:00,-35.41263,3993.55,0,36.06,4267.6
QLD1,2021-09-11 12:00:00,-34.85596,3985.81,0,72.39,4296.19
QLD1,2021-09-11 12:05:00,-76.23,3914.12,0,219.82,4371.94
QLD1,2021-09-11 12:10:00,-36.58909,3967.31,0,98.95,4304.25
QLD1,2021-09-11 12:15:00,-32.99,3938.6,0,175.05,4351.65
QLD1,2021-09-11 12:20:00,-34.19861,3962.05,0,146.81,4346.86
QLD1,2021-09-11 12:25:00,-34.88317,3970.38,0,94.63,4303.01
QLD1,2021-09-11 12:30:00,-37.05532,3978.48,0,79.54,4296.02
QLD1,2021-09-11 12:35:00,-37.21367,3933.62,0,186.96,4358.59
QLD1,2021-09-11 12:40:00,-34.43035,3973.54,0,137.71,4349.25
QLD1,2021-09-11 12:45:00,-36.76965,3978.58,0,132.87,4349.45
QLD1,2021-09-11 12:50:00,-32.99,4024.99,0,112.58,4375.57
QLD1,2021-09-11 12:55:00,-34.88804,4029.8,0,76.83,4344.63
QLD1,2021-09-11 13:00:00,-32.6241,4091.56,0,22.49,4352.05
QLD1,2021-09-11 13:05:00,-76.23,3990.36,0,206.3,4433.66
QLD1,2021-09-11 13:10:00,-35.20986,4063.17,0,45.14,4345.32
QLD1,2021-09-11 13:15:00,-37.98859,4070.88,0,57.46,4365.34
QLD1,2021-09-11 13:20:00,-34.68785,4013.75,0,136.81,4387.55
QLD1,2021-09-11 13:25:00,-42.64164,4032.93,0,100.02,4369.95
QLD1,2021-09-11 13:30:00,-31.63,4102.47,0,13.26,4352.72
QLD1,2021-09-11 13:35:00,-57.52818,4081.62,0,120.04,4438.66
QLD1,2021-09-11 13:40:00,-38.28509,4129.59,0,62.58,4429.16
QLD1,2021-09-11 13:45:00,-33.01,4210.15,0,13.83,4460.98
QLD1,2021-09-11 13:50:00,-31.63,4223.76,0,19.27,4480.03
QLD1,2021-09-11 13:55:00,-29.74702,4181.28,0,15.38,4433.65
QLD1,2021-09-11 14:00:00,-29.33739,4286.45,-58.11,0,4465.34
QLD1,2021-09-11 14:05:00,-32.99,4311.2,0,22.57,4570.77
QLD1,2021-09-11 14:10:00,-37.97443,4144.47,0,54.92,4436.38
QLD1,2021-09-11 14:15:00,-29,4441.52,0,18.19,4696.71
QLD1,2021-09-11 14:20:00,-22.52,4432.77,-72.04,0,4597.73
QLD1,2021-09-11 14:25:00,-26.332,4422.17,-61,0,4598.16
QLD1,2021-09-11 14:30:00,-24.45607,4468,-38.17,0,4666.83
QLD1,2021-09-11 14:35:00,-34.54407,4506.43,-77.41,0,4665.02
QLD1,2021-09-11 14:40:00,-13.43005,4587.5,0,27.33,4850.84
QLD1,2021-09-11 14:45:00,-32.99,4602.33,-98.15,0,4740.19
QLD1,2021-09-11 14:50:00,-32.99,4660.15,-106.25,0,4789.9
QLD1,2021-09-11 14:55:00,-6.36233,4708.74,-47.49,0,4897.25
QLD1,2021-09-11 15:00:00,-4.67,4782,-59.71,0,4958.28
QLD1,2021-09-11 15:05:00,-33.01,4780.58,-199.3,0,4817.28
QLD1,2021-09-11 15:10:00,-33.01,4851.74,-194.99,0,4892.75
QLD1,2021-09-11 15:15:00,-31.63,4882.9,-111.41,0,5007.49
QLD1,2021-09-11 15:20:00,-31.63,4947.44,-197.31,0,4986.13
QLD1,2021-09-11 15:25:00,18.51,4999.53,-163.42,0,5072.12
QLD1,2021-09-11 15:30:00,39.983,5166.38,-145.95,0,5256.43
QLD1,2021-09-11 15:35:00,-31.63,5179.32,-221.5,0,5193.82
QLD1,2021-09-11 15:40:00,-31.63,5178.38,-208.14,0,5206.24
QLD1,2021-09-11 15:45:00,-10.14,5278.1,-200.97,0,5313.14
QLD1,2021-09-11 15:50:00,13,5360.6,-90.41,0,5506.19
QLD1,2021-09-11 15:55:00,13.00003,5430.88,-7.4,0,5659.48
QLD1,2021-09-11 16:00:00,23.85,5499.16,-18.11,0,5717.05
QLD1,2021-09-11 16:05:00,-2,5591.39,0,189.19,5780.58
QLD1,2021-09-11 16:10:00,12.99997,5725.11,0,231.61,5956.73
QLD1,2021-09-11 16:15:00,25.85158,5766.99,0,236.86,6003.85
QLD1,2021-09-11 16:20:00,28.39841,5820.78,0,249.47,6070.25
QLD1,2021-09-11 16:25:00,58.10142,5923.64,0,204.37,6128.01
QLD1,2021-09-11 16:30:00,33.15,5908.34,0,245.1,6153.44
QLD1,2021-09-11 16:35:00,30.48831,5997.46,0,180.02,6177.47
QLD1,2021-09-11 16:40:00,36.02314,6151.34,0,77.59,6228.93
QLD1,2021-09-11 16:45:00,33.15,6152.46,0,104.49,6256.94
QLD1,2021-09-11 16:50:00,43.11465,6252.78,0,59.74,6312.52
QLD1,2021-09-11 16:55:00,59.85011,6326.66,0,12.28,6338.94
QLD1,2021-09-11 17:00:00,89.42455,6347.61,0,86.81,6434.42
QLD1,2021-09-11 17:05:00,86.48869,6474.4,0,133.83,6608.22
QLD1,2021-09-11 17:10:00,89.80876,6498,0,72.16,6570.16
QLD1,2021-09-11 17:15:00,89.5519,6413.19,0,111.65,6524.84
QLD1,2021-09-11 17:20:00,89.69468,6418.63,0,73.27,6491.9
QLD1,2021-09-11 17:25:00,89.70144,6444.23,0,70.83,6515.05
QLD1,2021-09-11 17:30:00,76.09998,6501.11,0,47.44,6548.54
QLD1,2021-09-11 17:35:00,43.87058,6546.93,-15.45,0,6531.48
QLD1,2021-09-11 17:40:00,91.69994,6604.45,-19.34,0,6585.11
QLD1,2021-09-11 17:45:00,91.92055,6620.82,-32.75,0,6588.07
QLD1,2021-09-11 17:50:00,92.97373,6682.29,-81.7,0,6600.59
QLD1,2021-09-11 17:55:00,93.66751,6746.72,-122.2,0,6624.52
QLD1,2021-09-11 18:00:00,94.32207,6778.08,-150.68,0,6627.4
NSW1,2021-09-10 18:05:00,82.8235,8273.96,-570.48,0,7703.48
NSW1,2021-09-10 18:10:00,86.44597,8386.53,-579.22,0,7807.31
NSW1,2021-09-10 18:15:00,60.7401,8404.71,-609.11,0,7795.6
NSW1,2021-09-10 18:20:00,90.13712,8516.56,-656.17,0,7860.39
NSW1,2021-09-10 18:25:00,60.47843,8430.73,-626.88,0,7803.85
NSW1,2021-09-10 18:30:00,62.75889,8527.05,-701.48,0,7825.57
NSW1,2021-09-10 18:35:00,60.7401,8471.94,-667.91,0,7804.03
NSW1,2021-09-10 18:40:00,60.08583,8451.01,-690.88,0,7760.13
NSW1,2021-09-10 18:45:00,57.99985,8471.48,-738.34,0,7733.13
NSW1,2021-09-10 18:50:00,54.88342,8327.45,-697.13,0,7630.32
NSW1,2021-09-10 18:55:00,55.13658,8318.16,-698.98,0,7619.18
NSW1,2021-09-10 19:00:00,52.18973,8290.31,-746.98,0,7543.33
NSW1,2021-09-10 19:05:00,51.86219,8259.54,-795.17,0,7464.38
NSW1,2021-09-10 19:10:00,49.689,8244.91,-855.47,0,7389.43
NSW1,2021-09-10 19:15:00,49.69595,8223.9,-876.97,0,7346.92
NSW1,2021-09-10 19:20:00,49.69914,8148.69,-847.06,0,7301.63
NSW1,2021-09-10 19:25:00,49.80796,8157.99,-874.33,0,7283.65
NSW1,2021-09-10 19:30:00,49.3131,8079.64,-843.17,0,7236.47
NSW1,2021-09-10 19:35:00,54.896,8092.61,-958.73,0,7133.88
NSW1,2021-09-10 19:40:00,58.39859,8039.68,-950.12,0,7089.56
NSW1,2021-09-10 19:45:00,56.50479,7955.62,-994.41,0,6961.21
NSW1,2021-09-10 19:50:00,57.82,7915.45,-929.21,0,6986.23
NSW1,2021-09-10 19:55:00,56.06377,7912.99,-973.96,0,6939.02
NSW1,2021-09-10 20:00:00,55.66929,7895.8,-959.6,0,6936.2
NSW1,2021-09-10 20:05:00,42.37,7838.29,-800.16,0,7038.13
NSW1,2021-09-10 20:10:00,42.37,7849.63,-701.33,0,7148.31
NSW1,2021-09-10 20:15:00,43.5899,7869.36,-674.75,0,7194.61
NSW1,2021-09-10 20:20:00,42.37,7820.37,-726.93,0,7093.44
NSW1,2021-09-10 20:25:00,42.37,7800.08,-712.33,0,7087.75
NSW1,2021-09-10 20:30:00,43.59,7795.57,-705.6,0,7089.97
NSW1,2021-09-10 20:35:00,43.58011,7728.7,-695.22,0,7033.48
NSW1,2021-09-10 20:40:00,42.37,7683.89,-695.85,0,6988.04
NSW1,2021-09-10 20:45:00,43.58011,7735.33,-725.38,0,7009.94
NSW1,2021-09-10 20:50:00,42.37,7743.76,-751.84,0,6991.92
NSW1,2021-09-10 20:55:00,42.37,7722.29,-798.43,0,6923.86
NSW1,2021-09-10 21:00:00,42.37,7599.29,-830.9,0,6768.39
NSW1,2021-09-10 21:05:00,42.37,7636.86,-842.55,0,6794.32
NSW1,2021-09-10 21:10:00,42.37,7584.73,-766.46,0,6818.27
NSW1,2021-09-10 21:15:00,42.37,7626.17,-755.43,0,6870.74
NSW1,2021-09-10 21:20:00,42.37,7564.37,-740.32,0,6824.05
NSW1,2021-09-10 21:25:00,42.37,7533.55,-800.45,0,6733.1
NSW1,2021-09-10 21:30:00,42.37,7423.31,-784.63,0,6638.67
NSW1,2021-09-10 21:35:00,42.37,7502.17,-771.5,0,6730.66
NSW1,2021-09-10 21:40:00,44.02117,7489.06,-728.36,0,6760.7
NSW1,2021-09-10 21:45:00,43.58004,7475.05,-747.39,0,6727.66
NSW1,2021-09-10 21:50:00,42.37,7346.58,-784.95,0,6561.63
NSW1,2021-09-10 21:55:00,42.37,7401.58,-843.78,0,6557.8
NSW1,2021-09-10 22:00:00,42.37,7376.12,-823.97,0,6552.14
NSW1,2021-09-10 22:05:00,88.5,7510.72,-863.56,0,6647.16
NSW1,2021-09-10 22:10:00,55.01046,7500.19,-846.31,0,6653.88
NSW1,2021-09-10 22:15:00,49.00989,7467.13,-794.58,0,6672.56
NSW1,2021-09-10 22:20:00,42.37,7430.78,-866.64,0,6564.14
NSW1,2021-09-10 22:25:00,43.58004,7463.83,-878.91,0,6584.92
NSW1,2021-09-10 22:30:00,43.58004,7446.14,-887.94,0,6558.19
NSW1,2021-09-10 22:35:00,55.01046,7526.84,-864.38,0,6662.46
NSW1,2021-09-10 22:40:00,55.01046,7442.63,-753.06,0,6689.57
NSW1,2021-09-10 22:45:00,43.58017,7442.87,-793.41,0,6649.46
NSW1,2021-09-10 22:50:00,43.5897,7402.44,-733.99,0,6668.45
NSW1,2021-09-10 22:55:00,45.57236,7441.33,-755.29,0,6686.03
NSW1,2021-09-10 23:00:00,43.58017,7372.26,-807.02,0,6565.24
NSW1,2021-09-10 23:05:00,43.59,7352.18,-771.86,0,6580.33
NSW1,2021-09-10 23:10:00,46.87462,7437.28,-750.14,0,6687.14
NSW1,2021-09-10 23:15:00,43.59,7467.57,-829.9,0,6637.68
NSW1,2021-09-10 23:20:00,42.37,7379.35,-867.52,0,6511.83
NSW1,2021-09-10 23:25:00,42.37,7337.7,-870.71,0,6466.98
NSW1,2021-09-10 23:30:00,43.5894,7375.54,-879.05,0,6496.5
NSW1,2021-09-10 23:35:00,43.78754,7422.77,-881.25,0,6541.51
NSW1,2021-09-10 23:40:00,43.58017,7368.66,-896.11,0,6472.55
NSW1,2021-09-10 23:45:00,43.59,7422.39,-917.53,0,6504.85
