$,settlementdate,Price$,Demand#,Import,Export,Generation_
QLD1,2021-09-22 01:45:00,54.78257,5313.79,0,649.14,5962.93
QLD1,2021-09-22 01:50:00,51.15,5338.8,0,569.85,5908.65
QLD1,2021-09-22 01:55:00,45.68265,5305.55,0,569.96,5875.51
QLD1,2021-09-22 02:00:00,51.1,5303.71,0,562.76,5866.47
QLD1,2021-09-22 02:05:00,50.22629,5283.41,0,570.09,5853.5
QLD1,2021-09-22 02:10:00,51.1,5294.35,0,554.45,5848.81
QLD1,2021-09-22 02:15:00,51.14999,5256.56,0,596.93,5853.5
QLD1,2021-09-22 02:20:00,51.15,5227.51,0,638.57,5866.08
QLD1,2021-09-22 02:25:00,45.65836,5254.87,0,565.03,5819.9
QLD1,2021-09-22 02:30:00,50.18556,5219.94,0,578.69,5798.63
QLD1,2021-09-22 02:35:00,50.85116,5233.49,0,514.58,5748.07
QLD1,2021-09-22 02:40:00,50.83211,5197.63,0,513.63,5711.26
QLD1,2021-09-22 02:45:00,45.91347,5181.92,0,541.51,5723.43
QLD1,2021-09-22 02:50:00,40.57613,5189.97,0,524.12,5714.09
QLD1,2021-09-22 02:55:00,41.1,5237.18,0,464.73,5701.91
QLD1,2021-09-22 03:00:00,46.23417,5220.68,0,491.02,5711.7
QLD1,2021-09-22 03:05:00,46.53492,5222.72,0,472.66,5695.37
QLD1,2021-09-22 03:10:00,51.15,5249.59,0,484,5733.59
QLD1,2021-09-22 03:15:00,51.14999,5243.53,0,484.02,5727.55
QLD1,2021-09-22 03:20:00,51.14999,5247.29,0,466.46,5713.76
QLD1,2021-09-22 03:25:00,46.85004,5238.64,0,440.1,5678.75
QLD1,2021-09-22 03:30:00,51.15,5276.14,0,446.87,5723.01
QLD1,2021-09-22 03:35:00,40.65584,5218.66,0,458.33,5676.98
QLD1,2021-09-22 03:40:00,46.86948,5259.7,0,439.97,5699.68
QLD1,2021-09-22 03:45:00,45.91802,5193.42,0,525.97,5719.39
QLD1,2021-09-22 03:50:00,49.92913,5248.97,0,480.22,5729.19
QLD1,2021-09-22 03:55:00,51.1,5247.53,0,470.69,5718.22
QLD1,2021-09-22 04:00:00,40.58027,5230.36,0,473.78,5704.14
QLD1,2021-09-22 04:05:00,40.59534,5266.26,0,462.77,5729.03
QLD1,2021-09-22 04:10:00,45.95457,5241.02,0,548.25,5789.27
QLD1,2021-09-22 04:15:00,48.70462,5311.38,0,472.06,5783.43
QLD1,2021-09-22 04:20:00,46.60462,5306.41,0,474.49,5780.91
QLD1,2021-09-22 04:25:00,48.38093,5338.69,0,451.41,5790.1
QLD1,2021-09-22 04:30:00,49.45301,5372.51,0,425.18,5797.68
QLD1,2021-09-22 04:35:00,46.94696,5357.04,0,436.07,5793.11
QLD1,2021-09-22 04:40:00,51.1,5394.45,0,410.11,5804.57
QLD1,2021-09-22 04:45:00,49.02359,5361.34,0,447.71,5809.05
QLD1,2021-09-22 04:50:00,51.67443,5412.33,0,447.13,5859.47
QLD1,2021-09-22 04:55:00,51.33337,5402.36,0,461.43,5863.79
QLD1,2021-09-22 05:00:00,54.91373,5471.45,0,393.95,5865.4
QLD1,2021-09-22 05:05:00,52.81732,5555.31,0,314.77,5870.07
QLD1,2021-09-22 05:10:00,60.29212,5561.34,0,314.18,5875.52
QLD1,2021-09-22 05:15:00,63.1,5626.27,0,255.36,5881.63
QLD1,2021-09-22 05:20:00,63.15,5642.68,0,271.87,5914.56
QLD1,2021-09-22 05:25:00,63.15,5649.25,0,291.79,5941.04
QLD1,2021-09-22 05:30:00,62.5393,5671.09,0,327.76,5998.85
QLD1,2021-09-22 05:35:00,54.04172,5682.18,0,492.69,6174.88
QLD1,2021-09-22 05:40:00,56.63595,5738.97,0,553.97,6292.94
QLD1,2021-09-22 05:45:00,61.24207,5832.73,0,549.29,6382.02
QLD1,2021-09-22 05:50:00,58.65531,5716.18,0,683.65,6399.84
QLD1,2021-09-22 05:55:00,70.49224,5808.58,0,657.57,6466.15
QLD1,2021-09-22 06:00:00,80.90208,5850.7,0,642.81,6493.51
QLD1,2021-09-22 06:05:00,81.81957,5916.99,0,578.46,6495.45
QLD1,2021-09-22 06:10:00,109.19998,5930.62,0,666.39,6597.02
QLD1,2021-09-22 06:15:00,109.71032,6006.13,0,684.84,6690.97
QLD1,2021-09-22 06:20:00,87.13296,5923.44,0,706.85,6630.29
QLD1,2021-09-22 06:25:00,96.70803,5948.71,0,740.46,6689.18
QLD1,2021-09-22 06:30:00,79.41272,5942.89,0,823.1,6765.98
QLD1,2021-09-22 06:35:00,71.65822,5900.62,0,898.3,6798.92
QLD1,2021-09-22 06:40:00,68.92066,5891.56,0,936.63,6828.19
QLD1,2021-09-22 06:45:00,53.05042,5928.6,0,844.16,6772.76
QLD1,2021-09-22 06:50:00,48.72578,5921.01,0,837.54,6758.54
QLD1,2021-09-22 06:55:00,42.25899,5886.08,0,928.11,6814.19
QLD1,2021-09-22 07:00:00,45.2635,5857.65,0,1074.6,6932.25
QLD1,2021-09-22 07:05:00,53.16092,5852.76,0,1055.14,6907.9
QLD1,2021-09-22 07:10:00,55.40069,5896.45,0,993.39,6889.85
QLD1,2021-09-22 07:15:00,105.79274,5828.81,0,970.88,6799.69
QLD1,2021-09-22 07:20:00,88.26781,5756.61,0,999.51,6756.12
QLD1,2021-09-22 07:25:00,128.4749,5757.43,0,1042.18,6799.61
QLD1,2021-09-22 07:30:00,101.25114,5732.86,0,1083.48,6816.34
QLD1,2021-09-22 07:35:00,44.62001,5644.05,0,1128.93,6772.98
QLD1,2021-09-22 07:40:00,-57.916,5619.62,0,1179.09,6798.7
QLD1,2021-09-22 07:45:00,-33.01,5593.92,0,1173.41,6767.34
QLD1,2021-09-22 07:50:00,-52.71,5528.38,0,1181.13,6709.52
QLD1,2021-09-22 07:55:00,25.32648,5433.66,0,1158.13,6591.79
QLD1,2021-09-22 08:00:00,-18.39486,5426.59,0,1185.6,6612.19
QLD1,2021-09-22 08:05:00,-18.75096,5314.2,0,1182.97,6497.17
QLD1,2021-09-22 08:10:00,27.82412,5274.45,0,1190.31,6464.76
QLD1,2021-09-22 08:15:00,-34.86085,5220.63,0,1185.62,6406.25
QLD1,2021-09-22 08:20:00,24.76242,5201.6,0,1191.09,6392.69
QLD1,2021-09-22 08:25:00,5.91604,5107.05,0,1201.49,6308.55
QLD1,2021-09-22 08:30:00,42.43326,5015.17,0,1159.14,6174.32
QLD1,2021-09-22 08:35:00,60.61458,4956.85,0,1082.31,6039.16
QLD1,2021-09-22 08:40:00,-2,4828.1,0,1183.42,6011.51
QLD1,2021-09-22 08:45:00,42.43336,4830.89,0,1214.57,6045.46
QLD1,2021-09-22 08:50:00,-180.99091,4745.38,0,1243.81,5989.19
QLD1,2021-09-22 08:55:00,28.12208,4699.31,0,1226.31,5925.62
QLD1,2021-09-22 09:00:00,43.09313,4630.1,0,1219.2,5849.29
QLD1,2021-09-22 09:05:00,190.02745,4629.03,0,1101.69,5730.71
QLD1,2021-09-22 09:10:00,34.40886,4523.06,0,1226.51,5749.56
QLD1,2021-09-22 09:15:00,-7.24708,4579.71,0,1250.31,5830.02
QLD1,2021-09-22 09:20:00,-23.35972,4488.8,0,1253.47,5742.27
QLD1,2021-09-22 09:25:00,-66.85741,4397.9,0,1249.54,5647.44
QLD1,2021-09-22 09:30:00,-23.35972,4393.95,0,1241.7,5635.65
QLD1,2021-09-22 09:35:00,-39.62,4390.55,0,1240.82,5631.38
QLD1,2021-09-22 09:40:00,30.43761,4318.7,0,1186.42,5745.12
QLD1,2021-09-22 09:45:00,-0.51873,4316.54,0,1114.14,5670.67
QLD1,2021-09-22 09:50:00,-0.56926,4303.27,0,1177.62,5720.89
QLD1,2021-09-22 09:55:00,6.8446,4238.65,0,1219.19,5697.84
QLD1,2021-09-22 10:00:00,69.30268,4167.04,0,1136.17,5543.21
QLD1,2021-09-22 10:05:00,61.99961,4146.45,0,1075.11,5461.56
QLD1,2021-09-22 10:10:00,69.30262,4081.65,0,1048.49,5370.15
QLD1,2021-09-22 10:15:00,42.44351,4013.94,0,1101.99,5355.93
QLD1,2021-09-22 10:20:00,42.43325,3966.34,0,1132.18,5338.52
QLD1,2021-09-22 10:25:00,32.70436,4030.36,0,1196.26,5466.62
QLD1,2021-09-22 10:30:00,47.79279,4019.58,0,1118.33,5377.91
QLD1,2021-09-22 10:35:00,33.1,4015.8,0,1197.99,5452.79
QLD1,2021-09-22 10:40:00,149.91116,4014.35,0,1117.88,5371.23
QLD1,2021-09-22 10:45:00,69.30276,3916.6,0,1081.27,5236.87
QLD1,2021-09-22 10:50:00,20.87,3863.45,0,1154.3,5256.75
QLD1,2021-09-22 10:55:00,35.71182,3957.58,0,1145.11,5341.69
QLD1,2021-09-22 11:00:00,35.1903,3881.86,0,1197.09,5317.95
QLD1,2021-09-22 11:05:00,41.10003,3860.51,0,1142.6,5242.11
QLD1,2021-09-22 11:10:00,41.15,3886.57,0,1015.15,5140.72
QLD1,2021-09-22 11:15:00,36.12463,3921.32,0,1042.88,5203.2
QLD1,2021-09-22 11:20:00,24.20863,3880.8,0,1125.05,5244.86
QLD1,2021-09-22 11:25:00,30.45743,3926.01,0,1070.43,5235.43
QLD1,2021-09-22 11:30:00,26.37186,3916.14,0,1075.42,5230.56
QLD1,2021-09-22 11:35:00,31.85053,3913.48,0,1025.55,5177.03
QLD1,2021-09-22 11:40:00,23.84,3868.21,0,989.66,5095.87
QLD1,2021-09-22 11:45:00,23.84,3838.28,0,1035.08,5111.36
QLD1,2021-09-22 11:50:00,23.84,3883.98,0,971.9,5093.88
QLD1,2021-09-22 11:55:00,23.84,3906.3,0,921.89,5066.19
QLD1,2021-09-22 12:00:00,24,3885.56,0,1001.5,5125.05
QLD1,2021-09-22 12:05:00,30.84,3850.99,0,1072.28,5161.27
QLD1,2021-09-22 12:10:00,30.84,3873.18,0,1053.53,5164.7
QLD1,2021-09-22 12:15:00,14.1,3847.95,0,971.05,5057
QLD1,2021-09-22 12:20:00,19.25945,3876.29,0,972.05,5086.33
QLD1,2021-09-22 12:25:00,20.02183,3852.58,0,988,5078.58
QLD1,2021-09-22 12:30:00,11.84,3826.39,0,938.27,5002.67
QLD1,2021-09-22 12:35:00,11.84,3841.26,0,937.31,5016.57
QLD1,2021-09-22 12:40:00,10.19736,3848.69,0,883.38,4970.07
QLD1,2021-09-22 12:45:00,11.84,3927.09,0,822.86,4987.95
QLD1,2021-09-22 12:50:00,7.79936,3902,0,783.14,4923.14
QLD1,2021-09-22 12:55:00,7.85662,3943.97,0,753.4,4935.37
QLD1,2021-09-22 13:00:00,2.98,3884.61,0,825.96,4948.56
QLD1,2021-09-22 13:05:00,0.01758,3965.91,0,741.36,4944.27
QLD1,2021-09-22 13:10:00,0,3970.44,0,768.34,4975.77
QLD1,2021-09-22 13:15:00,0,3977.6,0,692.82,4907.42
QLD1,2021-09-22 13:20:00,0.00006,3984.09,0,740.12,4961.2
QLD1,2021-09-22 13:25:00,0,3991.17,0,674.07,4902.24
QLD1,2021-09-22 13:30:00,0.00006,4094.05,0,678.58,5009.63
QLD1,2021-09-22 13:35:00,0.00005,4099.38,0,640.16,4976.54
QLD1,2021-09-22 13:40:00,0.01839,4099.5,0,647.74,4984.24
QLD1,2021-09-22 13:45:00,8.30721,4186.34,0,602.7,5026.04
QLD1,2021-09-22 13:50:00,8.49522,4217.8,0,543.99,4998.79
QLD1,2021-09-22 13:55:00,11.84,4261.21,0,508.02,5006.23
QLD1,2021-09-22 14:00:00,8.91949,4254.78,0,518,5009.78
QLD1,2021-09-22 14:05:00,9.02786,4334.01,0,555.73,5126.74
QLD1,2021-09-22 14:10:00,9.0666,4346.03,0,597.6,5180.63
QLD1,2021-09-22 14:15:00,0.01945,4374.51,0,606.46,5217.97
QLD1,2021-09-22 14:20:00,9.02663,4422.84,0,613.91,5273.75
QLD1,2021-09-22 14:25:00,19.05,4519.79,0,537.38,5294.17
QLD1,2021-09-22 14:30:00,9.22852,4555.52,0,467.89,5260.41
QLD1,2021-09-22 14:35:00,11.84,4559.86,0,517.41,5313.27
QLD1,2021-09-22 14:40:00,9.38873,4581.46,0,480.93,5298.39
QLD1,2021-09-22 14:45:00,9.60318,4634.04,0,405.33,5275.37
QLD1,2021-09-22 14:50:00,19.30423,4656.77,0,471.39,5364.16
QLD1,2021-09-22 14:55:00,26.99,4758.71,0,434.75,5429.46
QLD1,2021-09-22 15:00:00,33.10003,4900.97,0,371.31,5508.28
QLD1,2021-09-22 15:05:00,13.75654,4880.44,0,382.48,5498.92
QLD1,2021-09-22 15:10:00,38.91868,4903.74,0,465.72,5605.47
QLD1,2021-09-22 15:15:00,33.15774,4940.04,0,498.55,5674.6
QLD1,2021-09-22 15:20:00,41.15,5015.21,0,496.86,5748.07
QLD1,2021-09-22 15:25:00,41.16285,5096.79,0,397.21,5730
QLD1,2021-09-22 15:30:00,41.15774,5119.85,0,405.24,5761.08
QLD1,2021-09-22 15:35:00,48.49543,5269.77,0,414.43,5920.2
QLD1,2021-09-22 15:40:00,147.22077,5244.67,0,421.39,5902.06
QLD1,2021-09-22 15:45:00,196.33405,5335.77,0,466.65,6038.42
QLD1,2021-09-22 15:50:00,126.84637,5414.29,0,623.62,6037.91
QLD1,2021-09-22 15:55:00,122.55437,5479.61,0,899.83,6379.43
QLD1,2021-09-22 16:00:00,42.52707,5540.76,0,1002.62,6543.39
QLD1,2021-09-22 16:05:00,99.30407,5590.64,0,1034.98,6625.62
QLD1,2021-09-22 16:10:00,156.54858,5636.28,0,1010.75,6647.02
QLD1,2021-09-22 16:15:00,69.38723,5709.83,0,1034,6743.84
QLD1,2021-09-22 16:20:00,64.92861,5731.78,0,1033.74,6765.52
QLD1,2021-09-22 16:25:00,164.25526,5913.7,0,987.06,6900.76
QLD1,2021-09-22 16:30:00,180.16467,5968.82,0,884.49,6853.31
QLD1,2021-09-22 16:35:00,173.95234,6031.83,0,786.91,6818.74
QLD1,2021-09-22 16:40:00,186.67861,6095.32,0,618.43,6713.75
QLD1,2021-09-22 16:45:00,44.32294,6226.35,0,415.55,6641.91
QLD1,2021-09-22 16:50:00,-999.99944,6288.97,0,290.46,6579.43
QLD1,2021-09-22 16:55:00,60,6331.97,0,391.17,6723.13
QLD1,2021-09-22 17:00:00,156.37484,6472.55,0,348.79,6821.34
QLD1,2021-09-22 17:05:00,14.17228,6533.39,0,397.63,6931.02
QLD1,2021-09-22 17:10:00,188.21543,6627.68,0,330.92,6958.61
QLD1,2021-09-22 17:15:00,-1000,6653.46,0,218.72,6872.18
QLD1,2021-09-22 17:20:00,102.04641,6619.37,0,273.73,6893.1
QLD1,2021-09-22 17:25:00,224.32276,6715.2,0,176.45,6891.64
QLD1,2021-09-22 17:30:00,226.23782,6754.48,0,128.52,6883
QLD1,2021-09-22 17:35:00,223.8426,6753.12,0,175.98,6929.11
QLD1,2021-09-22 17:40:00,197.08966,6894.02,0,462.54,7356.57
QLD1,2021-09-22 17:45:00,95.78407,6954.9,0,649.05,7603.95
QLD1,2021-09-22 17:50:00,110.78169,6943.86,0,649.7,7593.56
QLD1,2021-09-22 17:55:00,112.51249,6996.94,0,602.08,7599.02
QLD1,2021-09-22 18:00:00,292,6982.6,0,617.93,7600.52
QLD1,2021-09-22 18:05:00,115.2665,7091.72,0,477.83,7569.55
QLD1,2021-09-22 18:10:00,212.00588,7111.89,0,504.28,7616.18
QLD1,2021-09-22 18:15:00,205.86898,7103.92,0,647.18,7751.11
QLD1,2021-09-22 18:20:00,204.05174,7120.18,0,712.42,7832.6
QLD1,2021-09-22 18:25:00,292,7230.88,0,696.38,7927.26
QLD1,2021-09-22 18:30:00,405.49202,7201.1,0,790.84,7991.93
QLD1,2021-09-22 18:35:00,120.48328,7212.79,0,700.95,7913.74
QLD1,2021-09-22 18:40:00,108.34268,7279.24,0,748.18,8027.41
QLD1,2021-09-22 18:45:00,222.7115,7266.15,0,801.07,8067.22
QLD1,2021-09-22 18:50:00,201.25811,7192.45,0,772.24,7964.68
QLD1,2021-09-22 18:55:00,292,7144.75,0,624.69,7769.44
QLD1,2021-09-22 19:00:00,276.5775,7121.75,0,549.57,7671.32
QLD1,2021-09-22 19:05:00,422.86183,7148.68,0,483.58,7632.26
QLD1,2021-09-22 19:10:00,197.54537,7048.03,0,488.68,7536.71
QLD1,2021-09-22 19:15:00,77.27635,7046.12,0,356.18,7402.31
QLD1,2021-09-22 19:20:00,150.25268,7012.18,0,349.68,7361.86
QLD1,2021-09-22 19:25:00,227.93408,6945.54,0,398.3,7343.84
QLD1,2021-09-22 19:30:00,81.46,6878.89,0,469.18,7348.07
QLD1,2021-09-22 19:35:00,197.54549,7001.54,0,459.18,7460.72
QLD1,2021-09-22 19:40:00,72.64,6908.62,0,464.27,7372.89
QLD1,2021-09-22 19:45:00,-216.77605,6916.4,0,379.27,7295.67
QLD1,2021-09-22 19:50:00,197.54547,6958.09,0,410.93,7369.01
QLD1,2021-09-22 19:55:00,139.32241,6915.14,0,451.66,7366.8
QLD1,2021-09-22 20:00:00,139.6111,6871.03,0,455.01,7326.04
QLD1,2021-09-22 20:05:00,113.46444,6978.95,0,388.97,7367.92
QLD1,2021-09-22 20:10:00,198.75372,6873.08,0,540.33,7413.41
QLD1,2021-09-22 20:15:00,198.7538,6883.89,0,568.28,7452.17
QLD1,2021-09-22 20:20:00,186.32434,6857.51,0,627.44,7484.95
QLD1,2021-09-22 20:25:00,193.35639,6852.79,0,669.22,7522.01
QLD1,2021-09-22 20:30:00,183.75974,6775.31,0,812.97,7588.28
QLD1,2021-09-22 20:35:00,58.38941,6712.45,0,948.15,7660.59
QLD1,2021-09-22 20:40:00,184.56779,6668.96,0,853.24,7522.2
QLD1,2021-09-22 20:45:00,192.02734,6655.81,0,835.66,7491.46
QLD1,2021-09-22 20:50:00,181.02034,6694.85,0,799.21,7494.07
QLD1,2021-09-22 20:55:00,177.42792,6617.42,0,894.61,7512.03
QLD1,2021-09-22 21:00:00,174.74223,6553.04,0,971.96,7525
QLD1,2021-09-22 21:05:00,93.67017,6536.15,0,958.5,7494.64
QLD1,2021-09-22 21:10:00,98.48526,6510.08,0,911.78,7421.86
QLD1,2021-09-22 21:15:00,105.70587,6499.73,0,914.55,7414.28
QLD1,2021-09-22 21:20:00,99.02644,6474.35,0,921.23,7395.58
QLD1,2021-09-22 21:25:00,93.57062,6414.91,0,945.13,7360.04
QLD1,2021-09-22 21:30:00,89.66497,6420.93,0,996.02,7416.94
QLD1,2021-09-22 21:35:00,66.20484,6376.28,0,922.23,7298.5
QLD1,2021-09-22 21:40:00,69.41534,6401.96,0,840.25,7242.21
QLD1,2021-09-22 21:45:00,66.1548,6342.33,0,828.52,7170.86
QLD1,2021-09-22 21:50:00,63.0443,6293.24,0,899.5,7192.74
QLD1,2021-09-22 21:55:00,68.84442,6283.88,0,834.03,7117.91
QLD1,2021-09-22 22:00:00,102.26178,6237.55,0,780.7,7018.25
QLD1,2021-09-22 22:05:00,78.00022,6172.76,0,760.21,6932.97
QLD1,2021-09-22 22:10:00,220.50912,6239.69,0,549.96,6789.66
QLD1,2021-09-22 22:15:00,201.81816,6201.77,0,463.41,6665.18
QLD1,2021-09-22 22:20:00,116.38341,6189.12,0,452.24,6641.37
QLD1,2021-09-22 22:25:00,91.12942,6109.94,0,397.94,6507.87
QLD1,2021-09-22 22:30:00,-199.08066,6060.59,0,359.27,6419.86
QLD1,2021-09-22 22:35:00,49.361,6040.46,0,373.22,6413.68
QLD1,2021-09-22 22:40:00,117.16041,6060.27,0,385.56,6445.83
QLD1,2021-09-22 22:45:00,101.40008,6014.12,0,429.51,6443.63
QLD1,2021-09-22 22:50:00,79.5954,5974.84,0,358.79,6333.62
QLD1,2021-09-22 22:55:00,86.15,5986.05,0,348.96,6335
QLD1,2021-09-22 23:00:00,63.15,5886.24,0,430.56,6316.79
QLD1,2021-09-22 23:05:00,135.68011,5858.95,0,481.04,6339.99
QLD1,2021-09-22 23:10:00,95.38652,5819.73,0,399.27,6218.99
QLD1,2021-09-22 23:15:00,98.52976,5865.75,0,383.78,6249.53
QLD1,2021-09-22 23:20:00,86.15,5848.46,0,311.65,6160.11
QLD1,2021-09-22 23:25:00,80.60205,5759.05,0,371.9,6130.95
QLD1,2021-09-22 23:30:00,77.98367,5732.82,0,400.91,6133.73
QLD1,2021-09-22 23:35:00,79.12347,5716.09,0,425.95,6142.03
QLD1,2021-09-22 23:40:00,79.32011,5644.78,0,502.05,6146.83
QLD1,2021-09-22 23:45:00,78.09474,5619.96,0,533.08,6153.04
QLD1,2021-09-22 23:50:00,71.95214,5562.06,0,592.76,6154.81
QLD1,2021-09-22 23:55:00,70.52767,5558.21,0,581,6139.21
QLD1,2021-09-23 00:00:00,62.50486,5525.23,0,635.51,6160.74
QLD1,2021-09-23 00:05:00,120.28107,5580.03,0,438.76,6018.79
QLD1,2021-09-23 00:10:00,102.56358,5495.85,0,476.72,5972.57
QLD1,2021-09-23 00:15:00,102.6473,5511.55,0,446.21,5957.76
QLD1,2021-09-23 00:20:00,79.60405,5401.29,0,441.55,5842.83
QLD1,2021-09-23 00:25:00,77.07842,5356.96,0,514.58,5871.54
QLD1,2021-09-23 00:30:00,71.68657,5354.02,0,480.46,5834.48
QLD1,2021-09-23 00:35:00,81.3956,5318.14,0,440.48,5758.63
QLD1,2021-09-23 00:40:00,63.15,5317.5,0,463.14,5780.65
QLD1,2021-09-23 00:45:00,58.99991,5291.37,0,447.68,5739.05
QLD1,2021-09-23 00:50:00,63.15,5323.92,0,444.87,5768.78
QLD1,2021-09-23 00:55:00,59.78754,5320.83,0,394.66,5715.49
QLD1,2021-09-23 01:00:00,56.73,5283.58,0,421.72,5705.3
QLD1,2021-09-23 01:05:00,58.89141,5293.38,0,432.99,5726.37
QLD1,2021-09-23 01:10:00,56.73,5276,0,417.98,5693.98
QLD1,2021-09-23 01:15:00,56.73,5241.13,0,444.64,5685.76
QLD1,2021-09-23 01:20:00,60.02406,5261.48,0,442.57,5704.05
QLD1,2021-09-23 01:25:00,59.10567,5211.31,0,483.39,5694.7
QLD1,2021-09-23 01:30:00,56.73,5299.4,0,359.92,5659.33
QLD1,2021-09-23 01:35:00,63.15,5225.46,0,445.81,5671.27
QLD1,2021-09-23 01:40:00,62.66987,5231.57,0,390.62,5622.19
NSW1,2021-09-22 01:45:00,60.74,7254.33,-1139.52,0,6114.81
NSW1,2021-09-22 01:50:00,55.95384,7199.28,-1144.48,0,6054.8
NSW1,2021-09-22 01:55:00,50,7134.18,-1183.19,0,5950.99
NSW1,2021-09-22 02:00:00,55.75568,7119.71,-1129.92,0,5989.79
NSW1,2021-09-22 02:05:00,54.99,7060.56,-1149.64,0,5910.93
NSW1,2021-09-22 02:10:00,55.67355,7012.42,-1103.26,0,5909.16
NSW1,2021-09-22 02:15:00,56.01991,6963.34,-1081.85,0,5881.49
NSW1,2021-09-22 02:20:00,56.777,6939.23,-1081.65,0,5857.58
NSW1,2021-09-22 02:25:00,50,6892.32,-1108.32,0,5784
NSW1,2021-09-22 02:30:00,54.99,6862.96,-1105.94,0,5757.02
NSW1,2021-09-22 02:35:00,54.99,6828.58,-1032.85,0,5795.72
NSW1,2021-09-22 02:40:00,54.99,6806.1,-1042.93,0,5763.18
NSW1,2021-09-22 02:45:00,50,6769.14,-1078.89,0,5690.25
NSW1,2021-09-22 02:50:00,44.17997,6718.48,-1080.93,0,5637.55
NSW1,2021-09-22 02:55:00,44.14226,6688.74,-1089.15,0,5599.59
NSW1,2021-09-22 03:00:00,50,6677.05,-1095.58,0,5581.47
NSW1,2021-09-22 03:05:00,50,6632.17,-1068.42,0,5563.74
NSW1,2021-09-22 03:10:00,54.99,6618.93,-1012.18,0,5606.75
NSW1,2021-09-22 03:15:00,54.99,6618.5,-957.21,0,5661.29
NSW1,2021-09-22 03:20:00,54.94433,6589.14,-955.66,0,5633.47
NSW1,2021-09-22 03:25:00,50,6578.03,-955.88,0,5622.14
NSW1,2021-09-22 03:30:00,54.55859,6539.18,-895.58,0,5643.6
NSW1,2021-09-22 03:35:00,43.68506,6556.47,-938.64,0,5617.84
NSW1,2021-09-22 03:40:00,50,6530.67,-908.54,0,5622.13
NSW1,2021-09-22 03:45:00,50,6541.37,-926.95,0,5614.43
NSW1,2021-09-22 03:50:00,53.61033,6529.14,-868.26,0,5660.88
NSW1,2021-09-22 03:55:00,54.87053,6524.74,-838.24,0,5686.5
NSW1,2021-09-22 04:00:00,43.59,6535.56,-875.52,0,5660.04
NSW1,2021-09-22 04:05:00,43.58013,6508.2,-805.39,0,5702.81
NSW1,2021-09-22 04:10:00,50,6550.47,-756.1,0,5794.37
NSW1,2021-09-22 04:15:00,52.2492,6543.35,-717.61,0,5825.74
NSW1,2021-09-22 04:20:00,50,6548.21,-722.29,0,5825.92
NSW1,2021-09-22 04:25:00,51.87931,6547.63,-684.36,0,5863.27
NSW1,2021-09-22 04:30:00,52.65758,6594.39,-712.67,0,5881.72
NSW1,2021-09-22 04:35:00,50,6547.66,-626.47,0,5921.2
NSW1,2021-09-22 04:40:00,54.37529,6602.44,-639.12,0,5963.31
NSW1,2021-09-22 04:45:00,52.20993,6639.72,-679.59,0,5960.13
NSW1,2021-09-22 04:50:00,54.99,6668.55,-688.7,0,5979.85
NSW1,2021-09-22 04:55:00,54.99,6665.07,-643.88,0,6021.19
NSW1,2021-09-22 05:00:00,58,6728.15,-622.62,0,6105.54
NSW1,2021-09-22 05:05:00,54.99,6777.04,-599.1,0,6177.94
NSW1,2021-09-22 05:10:00,62.76758,6862.36,-584.6,0,6277.77
NSW1,2021-09-22 05:15:00,64.77554,6902.33,-580.01,0,6322.32
NSW1,2021-09-22 05:20:00,65.22583,6932.9,-534.4,0,6398.5
NSW1,2021-09-22 05:25:00,65.21894,6938.2,-495.37,0,6442.83
NSW1,2021-09-22 05:30:00,64.99007,7036.31,-564.89,0,6471.42
NSW1,2021-09-22 05:35:00,58,7079.92,-657.52,0,6422.4
NSW1,2021-09-22 05:40:00,61.53324,7138.55,-723.92,0,6414.63
NSW1,2021-09-22 05:45:00,66,7157.79,-696.75,0,6461.04
NSW1,2021-09-22 05:50:00,64.99012,7221.88,-762.51,0,6459.36
NSW1,2021-09-22 05:55:00,76.89,7230.17,-739.27,0,6490.89
NSW1,2021-09-22 06:00:00,86.27046,7446.47,-917.66,0,6528.81
NSW1,2021-09-22 06:05:00,87.06385,7510.13,-912.46,0,6597.67
NSW1,2021-09-22 06:10:00,120.59,7650.77,-905.31,0,6745.46
NSW1,2021-09-22 06:15:00,120.99,7695.76,-820.81,0,6874.95
NSW1,2021-09-22 06:20:00,96.17445,7720.52,-839.96,0,6880.56
NSW1,2021-09-22 06:25:00,108,7727.8,-810.5,0,6917.31
NSW1,2021-09-22 06:30:00,87.12248,7770.02,-846.46,0,6923.57
NSW1,2021-09-22 06:35:00,79.10812,7771.5,-820.79,0,6950.71
NSW1,2021-09-22 06:40:00,76.8899,7827.07,-840.27,0,6986.81
NSW1,2021-09-22 06:45:00,56.8874,7815.74,-854.28,0,6961.46
NSW1,2021-09-22 06:50:00,48.29231,7736.25,-842.91,0,6893.34
NSW1,2021-09-22 06:55:00,40.02464,7718.19,-924.55,0,6793.64
NSW1,2021-09-22 07:00:00,41.81105,7760.51,-1046.95,0,6713.56
NSW1,2021-09-22 07:05:00,43.58007,7713.46,-977.46,0,6736
NSW1,2021-09-22 07:10:00,43.30646,7593.99,-962.98,0,6631.02
NSW1,2021-09-22 07:15:00,43.58007,7527.25,-929.87,0,6597.38
NSW1,2021-09-22 07:20:00,43.58007,7587.76,-958.06,0,6629.7
NSW1,2021-09-22 07:25:00,35.6,7562.24,-952.91,0,6609.34
NSW1,2021-09-22 07:30:00,22.9167,7542.56,-985.82,0,6556.74
